
999		PC_of_shin001	127.0.0.1	Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24	2011-05-25-04-27-29(Wed)	1306290449	/mvc_framework/www/index.php
999		PC_of_shin001	127.0.0.1	Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24	2011-05-25-04-30-16(Wed)	1306290616	/mvc_framework/www/index.php
999		PC_of_shin001	127.0.0.1	Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24	2011-05-25-04-30-18(Wed)	1306290618	/mvc_framework/www/
